id_hogar,cve_municipio,municipio,edad_receptor,genero_receptor,escolaridad,n_dependientes,tipo_vivienda_actual,antiguedad_recepcion_meses,remesa_mediana_esperada_usd
H004377,14052,Juchitlán,33,F,superior,2,rentada,52,489.92
H004378,14052,Juchitlán,49,F,secundaria,0,prestada,125,262.25
H004379,14052,Juchitlán,19,F,sin_estudios,3,propia,69,178.95
H004380,14052,Juchitlán,45,F,superior,2,propia,68,606.22
H004381,14053,Lagos de Moreno,33,M,primaria,4,propia,61,322.39
H004382,14053,Lagos de Moreno,46,F,sin_estudios,3,propia,99,410.16
H004383,14053,Lagos de Moreno,32,F,sin_estudios,2,propia,51,82.65
H004384,14053,Lagos de Moreno,50,M,media_superior,4,propia,28,372.82
H004385,14053,Lagos de Moreno,45,F,primaria,4,propia,118,341.77
H004386,14053,Lagos de Moreno,62,M,primaria,2,propia,44,877.4
H004387,14053,Lagos de Moreno,45,F,superior,1,prestada,73,339.96
H004388,14053,Lagos de Moreno,36,M,secundaria,2,propia,102,97.18
H004389,14053,Lagos de Moreno,42,F,primaria,1,prestada,28,341.07
H004390,14053,Lagos de Moreno,29,F,secundaria,2,prestada,34,381.25
H004391,14053,Lagos de Moreno,50,F,primaria,1,propia,47,686.83
H004392,14053,Lagos de Moreno,52,F,secundaria,2,rentada,126,371.76
H004393,14053,Lagos de Moreno,75,M,primaria,3,propia,59,311.22
H004394,14053,Lagos de Moreno,38,F,secundaria,3,rentada,161,355.0
H004395,14053,Lagos de Moreno,42,F,media_superior,2,prestada,75,1431.09
H004396,14053,Lagos de Moreno,38,M,primaria,0,propia,40,481.1
H004397,14053,Lagos de Moreno,48,M,primaria,1,propia,37,331.66
H004398,14053,Lagos de Moreno,50,F,primaria,3,rentada,182,610.44
H004399,14053,Lagos de Moreno,44,F,media_superior,3,propia,104,222.04
H004400,14053,Lagos de Moreno,58,M,media_superior,2,propia,53,266.3
H004401,14053,Lagos de Moreno,38,M,media_superior,3,propia,66,293.2
H004402,14053,Lagos de Moreno,57,M,superior,3,propia,44,164.2
H004403,14053,Lagos de Moreno,51,M,media_superior,3,rentada,64,606.09
H004404,14053,Lagos de Moreno,45,F,superior,2,rentada,25,260.85
H004405,14053,Lagos de Moreno,41,F,secundaria,0,prestada,47,403.07
H004406,14053,Lagos de Moreno,74,F,primaria,3,rentada,25,289.42
H004407,14053,Lagos de Moreno,35,F,secundaria,1,rentada,53,443.73
H004408,14053,Lagos de Moreno,49,M,primaria,2,propia,30,943.66
H004409,14053,Lagos de Moreno,36,F,primaria,3,propia,63,320.22
H004410,14053,Lagos de Moreno,66,F,primaria,5,propia,98,301.56
H004411,14053,Lagos de Moreno,56,M,primaria,3,propia,75,207.48
H004412,14053,Lagos de Moreno,37,F,media_superior,4,rentada,24,330.44
H004413,14053,Lagos de Moreno,51,F,primaria,3,propia,123,152.36
H004414,14053,Lagos de Moreno,48,F,sin_estudios,1,prestada,37,762.3
H004415,14053,Lagos de Moreno,39,M,superior,1,propia,29,277.05
H004416,14053,Lagos de Moreno,54,F,secundaria,3,prestada,158,240.48
H004417,14053,Lagos de Moreno,50,F,primaria,1,rentada,45,346.87
H004418,14053,Lagos de Moreno,48,F,primaria,0,rentada,57,517.09
H004419,14053,Lagos de Moreno,44,F,primaria,2,propia,67,335.73
H004420,14053,Lagos de Moreno,50,M,superior,3,propia,37,648.02
H004421,14053,Lagos de Moreno,48,F,primaria,2,rentada,35,304.57
H004422,14053,Lagos de Moreno,46,M,superior,4,prestada,57,259.22
H004423,14053,Lagos de Moreno,37,F,primaria,1,propia,45,368.12
H004424,14053,Lagos de Moreno,65,F,media_superior,2,propia,32,350.58
H004425,14053,Lagos de Moreno,32,F,sin_estudios,3,propia,54,591.31
H004426,14053,Lagos de Moreno,50,M,secundaria,1,propia,41,561.49
H004427,14053,Lagos de Moreno,41,M,primaria,3,propia,85,301.74
H004428,14053,Lagos de Moreno,66,F,primaria,1,propia,35,177.63
H004429,14053,Lagos de Moreno,34,F,superior,2,propia,213,504.03
H004430,14053,Lagos de Moreno,36,F,media_superior,4,propia,62,209.82
H004431,14053,Lagos de Moreno,33,F,primaria,1,propia,63,360.4
H004432,14053,Lagos de Moreno,49,F,media_superior,5,propia,42,482.79
H004433,14053,Lagos de Moreno,29,M,primaria,4,propia,50,915.76
H004434,14053,Lagos de Moreno,39,F,superior,1,propia,60,1092.96
H004435,14053,Lagos de Moreno,19,M,secundaria,2,propia,238,463.58
H004436,14053,Lagos de Moreno,48,M,primaria,2,propia,112,145.42
H004437,14053,Lagos de Moreno,39,F,primaria,1,propia,74,220.74
H004438,14053,Lagos de Moreno,27,F,primaria,2,propia,82,350.88
H004439,14053,Lagos de Moreno,58,M,superior,2,propia,174,319.62
H004440,14053,Lagos de Moreno,29,F,primaria,2,propia,35,401.05
H004441,14053,Lagos de Moreno,55,F,primaria,2,propia,65,404.33
H004442,14053,Lagos de Moreno,37,M,media_superior,5,propia,34,213.53
H004443,14053,Lagos de Moreno,64,F,primaria,3,rentada,55,507.3
H004444,14053,Lagos de Moreno,54,M,primaria,3,propia,69,243.98
H004445,14053,Lagos de Moreno,33,F,secundaria,1,propia,27,410.17
H004446,14053,Lagos de Moreno,34,F,sin_estudios,1,rentada,93,910.72
H004447,14053,Lagos de Moreno,52,F,media_superior,2,propia,87,235.24
H004448,14053,Lagos de Moreno,42,F,secundaria,4,propia,60,408.09
H004449,14053,Lagos de Moreno,43,F,primaria,5,rentada,33,313.41
H004450,14053,Lagos de Moreno,60,F,secundaria,2,propia,61,233.95
H004451,14053,Lagos de Moreno,36,F,primaria,3,propia,218,402.6
H004452,14053,Lagos de Moreno,46,F,secundaria,2,rentada,31,262.4
H004453,14053,Lagos de Moreno,56,F,secundaria,4,prestada,46,554.52
H004454,14053,Lagos de Moreno,55,F,media_superior,2,prestada,34,516.14
H004455,14053,Lagos de Moreno,43,F,secundaria,3,propia,80,850.84
H004456,14053,Lagos de Moreno,42,F,media_superior,2,prestada,107,550.67
H004457,14053,Lagos de Moreno,24,F,sin_estudios,3,propia,160,519.86
H004458,14053,Lagos de Moreno,32,F,superior,3,propia,79,147.96
H004459,14053,Lagos de Moreno,49,F,primaria,2,propia,63,585.18
H004460,14053,Lagos de Moreno,43,F,media_superior,3,propia,54,548.31
H004461,14053,Lagos de Moreno,46,M,secundaria,2,propia,87,268.28
H004462,14053,Lagos de Moreno,57,M,primaria,0,rentada,60,884.01
H004463,14053,Lagos de Moreno,31,F,primaria,0,propia,92,589.65
H004464,14053,Lagos de Moreno,42,M,superior,2,rentada,25,421.43
H004465,14053,Lagos de Moreno,47,F,media_superior,3,prestada,72,541.75
H004466,14053,Lagos de Moreno,37,F,media_superior,2,propia,76,474.81
H004467,14053,Lagos de Moreno,62,F,primaria,2,propia,158,416.66
H004468,14053,Lagos de Moreno,56,F,secundaria,4,propia,59,347.74
H004469,14053,Lagos de Moreno,48,F,primaria,2,propia,32,678.5
H004470,14053,Lagos de Moreno,67,F,secundaria,3,propia,129,195.59
H004471,14053,Lagos de Moreno,27,M,primaria,0,propia,54,418.1
H004472,14053,Lagos de Moreno,45,F,media_superior,5,rentada,118,757.88
H004473,14053,Lagos de Moreno,49,F,media_superior,1,rentada,55,402.43
H004474,14053,Lagos de Moreno,34,F,primaria,1,propia,58,549.4
H004475,14053,Lagos de Moreno,49,F,secundaria,2,propia,38,380.91
H004476,14053,Lagos de Moreno,32,F,primaria,5,rentada,75,238.89
H004477,14053,Lagos de Moreno,53,F,primaria,1,propia,43,580.6
H004478,14053,Lagos de Moreno,58,F,primaria,4,propia,32,751.6
H004479,14053,Lagos de Moreno,48,F,primaria,1,propia,152,293.98
H004480,14053,Lagos de Moreno,23,F,primaria,1,rentada,24,491.1
H004481,14053,Lagos de Moreno,33,M,secundaria,1,propia,122,434.94
H004482,14053,Lagos de Moreno,52,M,media_superior,2,propia,182,320.31
H004483,14053,Lagos de Moreno,45,F,secundaria,2,propia,47,648.41
H004484,14053,Lagos de Moreno,60,F,superior,3,propia,72,340.07
H004485,14053,Lagos de Moreno,47,M,superior,2,rentada,33,236.06
H004486,14053,Lagos de Moreno,35,M,primaria,2,propia,132,320.82
H004487,14053,Lagos de Moreno,57,F,secundaria,1,propia,24,352.61
H004488,14053,Lagos de Moreno,37,F,superior,3,prestada,119,278.72
H004489,14053,Lagos de Moreno,37,M,primaria,2,propia,59,294.84
H004490,14053,Lagos de Moreno,49,F,primaria,2,propia,33,222.96
H004491,14053,Lagos de Moreno,66,M,superior,2,propia,36,328.91
H004492,14053,Lagos de Moreno,64,F,media_superior,1,propia,83,410.6
H004493,14053,Lagos de Moreno,49,F,media_superior,3,prestada,26,249.86
H004494,14053,Lagos de Moreno,51,M,media_superior,3,propia,87,230.19
H004495,14053,Lagos de Moreno,54,M,primaria,3,propia,66,237.61
H004496,14053,Lagos de Moreno,30,F,media_superior,0,propia,45,353.45
H004497,14053,Lagos de Moreno,53,M,media_superior,2,propia,83,298.15
H004498,14053,Lagos de Moreno,36,M,primaria,4,propia,34,178.12
H004499,14053,Lagos de Moreno,49,F,sin_estudios,3,propia,49,211.47
H004500,14053,Lagos de Moreno,42,M,primaria,5,propia,45,360.01
H004501,14053,Lagos de Moreno,51,F,media_superior,3,rentada,24,315.42
H004502,14053,Lagos de Moreno,46,F,media_superior,2,propia,47,359.73
H004503,14053,Lagos de Moreno,47,M,superior,2,propia,40,761.42
H004504,14053,Lagos de Moreno,53,F,primaria,4,propia,29,421.33
H004505,14053,Lagos de Moreno,50,M,secundaria,3,propia,31,161.76
H004506,14053,Lagos de Moreno,44,F,sin_estudios,1,prestada,79,281.26
H004507,14053,Lagos de Moreno,65,F,superior,1,propia,30,438.03
H004508,14053,Lagos de Moreno,49,F,secundaria,4,prestada,25,276.1
H004509,14053,Lagos de Moreno,50,F,media_superior,3,propia,45,239.37
H004510,14053,Lagos de Moreno,58,M,primaria,0,propia,222,563.05
H004511,14053,Lagos de Moreno,49,F,primaria,2,propia,96,309.95
H004512,14053,Lagos de Moreno,34,F,sin_estudios,4,propia,76,252.83
H004513,14053,Lagos de Moreno,39,F,media_superior,7,propia,73,254.18
H004514,14053,Lagos de Moreno,54,F,primaria,2,propia,61,798.03
H004515,14053,Lagos de Moreno,41,F,media_superior,1,prestada,61,223.8
H004516,14053,Lagos de Moreno,55,M,primaria,2,propia,58,341.49
H004517,14053,Lagos de Moreno,47,F,secundaria,3,rentada,97,350.77
H004518,14053,Lagos de Moreno,60,F,primaria,4,prestada,41,509.94
H004519,14053,Lagos de Moreno,41,F,sin_estudios,1,propia,108,259.68
H004520,14053,Lagos de Moreno,51,F,secundaria,2,propia,52,256.16
H004521,14053,Lagos de Moreno,51,F,primaria,3,propia,50,538.24
H004522,14053,Lagos de Moreno,63,F,secundaria,2,propia,59,1142.4
H004523,14053,Lagos de Moreno,25,F,secundaria,2,propia,57,289.97
H004524,14053,Lagos de Moreno,39,F,primaria,3,propia,93,281.34
H004525,14053,Lagos de Moreno,55,F,secundaria,3,rentada,73,1145.35
H004526,14053,Lagos de Moreno,64,M,secundaria,4,prestada,165,318.4
H004527,14053,Lagos de Moreno,48,F,primaria,1,propia,30,324.09
H004528,14053,Lagos de Moreno,41,M,primaria,4,propia,58,412.08
H004529,14053,Lagos de Moreno,54,F,primaria,3,rentada,30,456.34
H004530,14053,Lagos de Moreno,55,F,sin_estudios,2,rentada,43,424.63
H004531,14053,Lagos de Moreno,41,M,sin_estudios,2,propia,42,585.83
H004532,14053,Lagos de Moreno,49,F,secundaria,0,rentada,103,202.73
H004533,14053,Lagos de Moreno,59,F,primaria,4,rentada,38,342.92
H004534,14053,Lagos de Moreno,68,F,media_superior,1,propia,159,619.76
H004535,14053,Lagos de Moreno,54,M,media_superior,1,propia,165,135.14
H004536,14053,Lagos de Moreno,46,F,sin_estudios,1,propia,99,210.13
H004537,14053,Lagos de Moreno,44,M,secundaria,4,propia,27,522.42
H004538,14053,Lagos de Moreno,52,F,sin_estudios,2,propia,164,394.42
H004539,14053,Lagos de Moreno,44,F,primaria,2,propia,44,284.02
H004540,14053,Lagos de Moreno,47,F,superior,1,rentada,47,437.73
H004541,14053,Lagos de Moreno,32,F,secundaria,2,propia,86,463.03
H004542,14053,Lagos de Moreno,61,M,sin_estudios,2,prestada,33,254.71
H004543,14053,Lagos de Moreno,31,F,media_superior,3,propia,143,367.12
H004544,14053,Lagos de Moreno,40,M,superior,4,propia,105,223.86
H004545,14053,Lagos de Moreno,46,F,secundaria,0,propia,74,638.5
H004546,14053,Lagos de Moreno,69,F,media_superior,2,propia,55,188.28
H004547,14053,Lagos de Moreno,40,F,media_superior,4,propia,70,358.53
H004548,14053,Lagos de Moreno,37,M,media_superior,2,propia,55,542.95
H004549,14053,Lagos de Moreno,38,F,secundaria,3,rentada,142,935.21
H004550,14053,Lagos de Moreno,65,F,media_superior,0,prestada,37,348.48
H004551,14053,Lagos de Moreno,33,M,secundaria,2,propia,135,1310.09
H004552,14053,Lagos de Moreno,78,F,primaria,7,propia,159,227.87
H004553,14053,Lagos de Moreno,52,F,sin_estudios,4,prestada,151,495.12
H004554,14053,Lagos de Moreno,32,M,primaria,4,propia,71,277.48
H004555,14053,Lagos de Moreno,44,F,primaria,1,propia,99,794.66
H004556,14053,Lagos de Moreno,46,F,sin_estudios,3,propia,31,365.14
H004557,14053,Lagos de Moreno,55,F,secundaria,4,propia,208,238.92
H004558,14053,Lagos de Moreno,67,M,superior,1,propia,28,663.87
H004559,14053,Lagos de Moreno,50,F,primaria,1,rentada,30,311.96
H004560,14053,Lagos de Moreno,39,M,primaria,1,propia,49,211.78
H004561,14053,Lagos de Moreno,54,M,media_superior,1,rentada,40,328.85
H004562,14053,Lagos de Moreno,37,F,secundaria,0,rentada,81,598.4
H004563,14053,Lagos de Moreno,33,F,media_superior,1,propia,48,355.33
H004564,14053,Lagos de Moreno,24,M,secundaria,2,prestada,33,318.44
H004565,14053,Lagos de Moreno,26,F,secundaria,3,prestada,27,379.46
H004566,14053,Lagos de Moreno,34,F,primaria,2,prestada,138,128.72
H004567,14053,Lagos de Moreno,31,F,primaria,2,propia,87,1376.22
H004568,14053,Lagos de Moreno,49,M,secundaria,1,rentada,24,370.51
H004569,14053,Lagos de Moreno,31,F,sin_estudios,5,propia,94,586.26
H004570,14053,Lagos de Moreno,32,F,primaria,4,propia,48,744.52
H004571,14053,Lagos de Moreno,39,F,primaria,1,propia,25,233.99
H004572,14053,Lagos de Moreno,38,F,secundaria,0,rentada,122,213.34
H004573,14053,Lagos de Moreno,63,M,secundaria,4,propia,154,777.49
H004574,14053,Lagos de Moreno,38,F,media_superior,2,propia,98,262.49
H004575,14053,Lagos de Moreno,56,M,media_superior,3,prestada,36,318.09
H004576,14053,Lagos de Moreno,45,M,sin_estudios,2,propia,86,269.31
H004577,14053,Lagos de Moreno,44,F,superior,2,prestada,85,98.33
H004578,14053,Lagos de Moreno,35,M,media_superior,2,propia,90,342.29
H004579,14053,Lagos de Moreno,44,M,primaria,1,propia,69,366.57
H004580,14053,Lagos de Moreno,36,M,secundaria,2,rentada,57,613.48
H004581,14053,Lagos de Moreno,47,M,primaria,1,propia,82,308.97
H004582,14053,Lagos de Moreno,42,F,superior,1,propia,65,287.35
H004583,14053,Lagos de Moreno,34,M,primaria,3,propia,43,482.48
H004584,14053,Lagos de Moreno,57,F,primaria,2,propia,38,566.65
H004585,14053,Lagos de Moreno,50,M,superior,2,propia,44,223.74
H004586,14053,Lagos de Moreno,40,F,secundaria,3,propia,138,154.82
H004587,14053,Lagos de Moreno,47,F,primaria,2,rentada,70,1032.56
H004588,14053,Lagos de Moreno,44,M,secundaria,2,rentada,40,764.16
H004589,14053,Lagos de Moreno,35,F,media_superior,2,rentada,36,279.36
H004590,14053,Lagos de Moreno,46,F,primaria,2,propia,82,325.42
H004591,14053,Lagos de Moreno,38,M,secundaria,2,propia,48,370.34
H004592,14053,Lagos de Moreno,34,M,secundaria,5,propia,29,255.88
H004593,14053,Lagos de Moreno,26,F,secundaria,2,rentada,31,288.96
H004594,14053,Lagos de Moreno,41,M,superior,2,rentada,206,356.44
H004595,14053,Lagos de Moreno,52,M,secundaria,1,propia,55,198.49
H004596,14053,Lagos de Moreno,37,M,secundaria,3,propia,130,1079.26
H004597,14053,Lagos de Moreno,75,F,media_superior,7,rentada,137,175.97
H004598,14053,Lagos de Moreno,56,F,primaria,1,propia,103,146.04
H004599,14053,Lagos de Moreno,61,M,sin_estudios,1,prestada,112,565.49
H004600,14053,Lagos de Moreno,55,M,superior,2,propia,61,314.64
H004601,14053,Lagos de Moreno,67,F,media_superior,2,rentada,34,455.65
H004602,14053,Lagos de Moreno,36,F,primaria,3,rentada,26,376.32
H004603,14053,Lagos de Moreno,40,F,sin_estudios,3,rentada,28,316.98
H004604,14053,Lagos de Moreno,52,M,primaria,0,rentada,27,360.2
H004605,14053,Lagos de Moreno,47,M,sin_estudios,1,prestada,104,451.53
H004606,14053,Lagos de Moreno,48,F,primaria,4,rentada,39,628.26
H004607,14053,Lagos de Moreno,61,F,secundaria,1,rentada,54,267.9
H004608,14053,Lagos de Moreno,50,F,primaria,3,propia,139,465.34
H004609,14053,Lagos de Moreno,55,M,secundaria,2,propia,63,305.46
H004610,14053,Lagos de Moreno,34,F,superior,3,propia,36,319.33
H004611,14053,Lagos de Moreno,32,F,superior,1,propia,69,253.55
H004612,14053,Lagos de Moreno,64,F,media_superior,3,prestada,35,330.1
H004613,14053,Lagos de Moreno,46,M,secundaria,2,rentada,78,216.69
H004614,14053,Lagos de Moreno,38,F,secundaria,1,rentada,94,225.6
H004615,14053,Lagos de Moreno,38,F,secundaria,1,rentada,52,249.79
H004616,14053,Lagos de Moreno,37,F,primaria,2,rentada,55,136.1
H004617,14053,Lagos de Moreno,36,M,media_superior,2,prestada,45,245.57
H004618,14053,Lagos de Moreno,30,F,secundaria,2,propia,177,300.17
H004619,14053,Lagos de Moreno,27,F,secundaria,1,prestada,74,441.99
H004620,14053,Lagos de Moreno,43,F,primaria,8,rentada,55,200.76
H004621,14053,Lagos de Moreno,38,F,primaria,4,prestada,118,369.05
H004622,14053,Lagos de Moreno,58,M,media_superior,1,propia,126,444.13
H004623,14053,Lagos de Moreno,49,M,primaria,2,prestada,82,331.91
H004624,14053,Lagos de Moreno,48,F,sin_estudios,1,propia,118,407.43
H004625,14053,Lagos de Moreno,36,M,secundaria,2,propia,89,411.9
H004626,14053,Lagos de Moreno,44,F,media_superior,1,propia,62,317.28
H004627,14053,Lagos de Moreno,49,M,primaria,2,propia,120,276.58
H004628,14053,Lagos de Moreno,54,F,primaria,2,propia,31,402.65
H004629,14053,Lagos de Moreno,44,F,media_superior,1,prestada,31,228.8
H004630,14053,Lagos de Moreno,58,M,superior,1,rentada,85,135.46
H004631,14053,Lagos de Moreno,45,M,secundaria,4,propia,37,268.36
H004632,14053,Lagos de Moreno,55,M,media_superior,3,prestada,107,288.14
H004633,14053,Lagos de Moreno,39,M,primaria,1,prestada,72,397.58
H004634,14053,Lagos de Moreno,23,M,media_superior,1,prestada,30,389.61
H004635,14053,Lagos de Moreno,48,M,secundaria,1,prestada,115,277.99
H004636,14053,Lagos de Moreno,54,F,media_superior,4,rentada,42,385.86
H004637,14053,Lagos de Moreno,52,F,media_superior,0,propia,74,557.45
H004638,14053,Lagos de Moreno,50,M,primaria,1,propia,100,341.93
H004639,14053,Lagos de Moreno,41,F,primaria,1,propia,79,244.4
H004640,14053,Lagos de Moreno,35,M,media_superior,1,propia,86,309.32
H004641,14053,Lagos de Moreno,52,F,sin_estudios,3,propia,81,511.66
H004642,14053,Lagos de Moreno,50,F,secundaria,0,propia,51,194.02
H004643,14053,Lagos de Moreno,38,F,secundaria,3,prestada,109,499.19
H004644,14053,Lagos de Moreno,58,M,sin_estudios,2,propia,114,288.93
H004645,14054,El Limón,34,F,media_superior,3,rentada,48,604.29
H004646,14054,El Limón,38,M,secundaria,3,propia,35,418.32
H004647,14054,El Limón,65,F,media_superior,3,propia,73,484.05
H004648,14055,Magdalena,55,F,primaria,3,prestada,70,556.55
H004649,14055,Magdalena,41,M,sin_estudios,3,propia,71,602.53
H004650,14055,Magdalena,48,F,primaria,3,rentada,34,539.35
H004651,14055,Magdalena,47,M,primaria,2,propia,79,241.73
H004652,14055,Magdalena,34,F,secundaria,3,propia,26,516.05
H004653,14055,Magdalena,44,F,primaria,1,propia,148,201.26
H004654,14055,Magdalena,41,F,primaria,1,propia,104,216.34
H004655,14055,Magdalena,48,M,superior,2,propia,71,354.83
H004656,14055,Magdalena,59,F,primaria,5,rentada,159,646.32
H004657,14055,Magdalena,41,F,primaria,1,propia,118,351.24
H004658,14055,Magdalena,32,M,media_superior,1,rentada,32,257.86
H004659,14055,Magdalena,49,M,secundaria,4,rentada,122,487.89
H004660,14055,Magdalena,41,M,primaria,3,propia,37,299.57
H004661,14055,Magdalena,43,M,superior,0,propia,114,453.76
H004662,14055,Magdalena,41,F,secundaria,4,propia,45,392.08
H004663,14055,Magdalena,72,F,sin_estudios,4,propia,25,240.16
H004664,14055,Magdalena,18,M,sin_estudios,2,propia,81,616.88
H004665,14055,Magdalena,40,M,superior,1,propia,43,176.36
H004666,14055,Magdalena,45,M,primaria,1,propia,128,247.31
H004667,14055,Magdalena,36,M,media_superior,4,propia,150,494.28
H004668,14055,Magdalena,56,M,sin_estudios,5,prestada,60,1347.57
H004669,14055,Magdalena,55,F,primaria,1,propia,95,167.27
H004670,14055,Magdalena,44,F,media_superior,2,rentada,65,350.23
H004671,14055,Magdalena,42,M,superior,3,propia,66,128.38
H004672,14055,Magdalena,44,F,sin_estudios,2,propia,72,347.08
H004673,14055,Magdalena,44,F,primaria,4,propia,184,276.38
H004674,14055,Magdalena,44,F,media_superior,3,prestada,95,377.21
H004675,14055,Magdalena,43,F,secundaria,4,prestada,38,700.44
H004676,14055,Magdalena,48,M,secundaria,3,propia,36,547.41
H004677,14055,Magdalena,54,M,primaria,4,propia,110,316.7
H004678,14055,Magdalena,30,F,superior,5,propia,72,510.5
H004679,14055,Magdalena,32,F,primaria,3,propia,77,384.89
H004680,14055,Magdalena,24,F,primaria,5,propia,88,233.37
H004681,14055,Magdalena,55,M,primaria,3,propia,70,363.48
H004682,14055,Magdalena,48,F,primaria,4,rentada,45,461.33
H004683,14055,Magdalena,51,F,secundaria,1,propia,89,1985.25
H004684,14055,Magdalena,28,F,primaria,3,rentada,94,676.33
